GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
47,15.0,4.7,1.7,4.1,41.7,0.2,0.9,-6.7,1.1,1.7,66.4,0.9,1.3,2.4,0.7,0.5,0.5,1.1,1
63,14.0,6.5,2.6,5.8,42.8,0.4,1.2,26.6,1.0,1.2,74.9,0.5,1.7,2.0,1.6,0.3,0.2,1.1,1
59,24.9,8.2,3.3,9.2,34.9,0.5,1.7,-1.1,1.5,2.2,70.7,1.7,2.7,4.5,1.1,0.8,0.3,1.2,1
88,18.2,8.4,3.3,6.8,46.3,0.5,1.5,38.8,1.4,2.2,67.5,0.9,2.0,3.0,1.1,0.3,0.5,1.2,1
70,21.1,7.2,2.2,6.0,38.3,0.5,1.4,39.8,1.7,2.1,85.5,1.0,2.5,3.5,0.9,0.8,0.1,0.8,1
51,11.7,5.7,2.2,3.9,55.4,-0.4,-1.2,0.9,2.2,2.8,82.6,2.3,1.6,3.5,0.1,0.4,0.5,1.1,1
40,18.9,7.1,2.6,6.1,42.5,0.6,1.5,45.7,1.0,1.4,70.7,1.1,2.1,3.0,1.0,0.5,0.7,1.0,1
65,11.4,3.9,1.7,4.0,45.1,-0.4,-1.1,-18.4,0.6,0.9,59.0,0.7,1.0,1.7,0.4,0.4,0.2,0.9,1
66,23.6,11.5,4.4,10.6,40.3,0.1,0.7,-9.3,2.5,3.3,76.0,2.3,1.5,3.6,1.5,0.7,0.2,1.7,1
48,5.4,1.8,0.7,1.7,41.0,-0.1,-0.1,34.2,0.5,0.6,79.5,0.1,0.5,0.6,0.2,0.3,-0.2,0.3,1
74,28.3,13.5,5.3,12.0,47.8,0.7,2.0,40.7,2.0,2.8,72.7,0.9,2.0,3.1,4.6,1.4,0.1,2.4,1
61,11.4,4.9,1.7,4.8,35.4,-0.1,-0.3,-10.9,2.0,2.6,74.9,0.7,1.6,2.3,0.6,0.1,0.4,1.6,1
57,21.8,11.2,4.3,9.1,50.5,-0.1,-0.4,31.7,1.9,2.6,70.6,1.3,4.1,5.0,0.9,0.7,0.4,1.2,1
61,15.3,4.8,1.5,4.1,36.6,0.5,1.7,13.5,1.5,1.9,79.2,0.5,1.0,1.5,1.6,0.8,-0.1,1.9,1
81,19.7,8.2,3.2,7.8,39.8,0.8,2.1,37.5,1.4,1.7,85.8,0.4,1.2,1.9,3.6,0.7,-0.1,1.3,1
58,15.9,5.3,2.0,4.1,49.8,-0.1,0.0,22.4,1.2,2.0,62.7,0.8,2.7,3.5,1.3,0.6,0.3,1.4,1
57,15.2,4.5,1.7,4.8,34.8,-0.2,-0.4,21.9,0.9,1.2,86.6,0.8,1.0,1.6,2.0,0.5,-0.2,1.5,1
79,14.4,3.6,1.4,3.0,44.6,0.0,0.0,20.2,0.7,1.2,61.4,1.1,1.5,2.5,2.4,1.0,-0.2,1.2,1
79,27.3,8.8,4.1,8.8,47.8,0.0,0.2,10.9,0.7,0.9,74.9,1.1,2.9,4.1,1.9,0.7,0.2,1.2,1
66,19.1,5.1,1.8,3.8,48.8,0.1,0.5,5.7,1.4,2.2,70.3,2.5,3.6,6.5,0.4,0.4,1.0,0.6,1
82,28.0,10.0,3.6,11.0,29.6,1.2,4.0,41.6,1.4,1.9,76.7,0.8,3.5,4.4,2.1,0.9,-0.1,2.1,1
59,11.8,6.5,2.6,5.5,44.2,0.4,1.3,24.6,0.9,1.1,80.2,0.4,0.6,1.0,0.7,0.9,-0.1,1.0,1
82,30.2,14.3,5.3,11.2,47.6,0.3,1.4,26.6,3.0,4.1,76.1,0.8,3.4,4.2,5.0,1.4,0.4,3.2,1
71,13.1,3.4,1.3,3.1,44.2,0.3,1.0,31.4,0.5,0.7,80.1,0.6,1.3,1.8,0.3,0.2,0.0,0.4,1
70,18.6,9.3,3.5,5.7,61.8,-0.3,-1.0,4.0,2.8,4.1,73.0,2.8,3.2,6.1,0.4,0.5,0.5,1.0,1
68,13.4,6.5,2.4,5.3,47.5,0.2,0.5,15.3,1.2,1.8,72.5,1.0,1.3,2.1,0.7,0.3,0.3,1.2,1
53,19.6,7.0,3.1,5.5,56.1,0.3,0.5,-12.8,1.0,2.3,18.3,3.0,4.1,7.0,0.5,0.5,1.3,1.3,1
55,7.5,1.9,0.9,1.9,45.9,0.2,0.6,-6.4,0.2,0.2,75.2,0.3,0.8,1.1,0.3,0.1,0.2,0.5,1
67,14.2,5.4,2.0,4.6,42.8,0.7,1.5,35.0,1.1,1.8,59.7,0.5,2.0,2.4,1.2,0.7,0.6,1.0,1
97,24.6,8.8,3.6,7.4,46.7,0.7,1.7,42.5,1.3,1.8,69.0,1.2,2.9,3.8,2.4,0.6,0.2,2.1,1
71,30.0,13.5,4.9,10.4,46.8,0.7,1.8,27.5,2.9,3.9,75.7,1.7,3.1,5.0,2.2,0.7,0.4,2.2,1
49,19.0,6.7,2.5,5.4,45.5,0.7,1.9,26.3,1.2,1.6,69.2,0.7,2.1,2.8,0.9,0.6,0.1,1.0,1
41,4.9,2.0,0.8,1.8,44.6,0.0,0.3,-1.7,0.4,0.5,77.3,0.4,0.4,0.7,0.1,0.2,-0.2,0.2,1
45,19.6,11.0,4.5,8.2,55.1,-0.1,-0.5,2.2,2.4,3.5,71.0,3.4,4.6,7.9,0.2,0.2,0.4,1.3,1
79,13.9,3.0,1.1,3.5,29.5,-0.3,-0.4,28.5,0.7,1.2,73.0,0.3,1.0,1.3,2.3,0.7,0.1,1.6,1
83,15.3,5.5,2.1,3.9,51.3,0.3,1.1,-1.0,1.0,1.7,57.4,1.5,2.8,4.3,0.2,0.4,0.5,0.5,1
64,12.5,5.3,2.2,4.3,51.5,-0.1,-0.2,18.1,1.1,1.4,73.8,0.9,1.5,2.4,0.8,0.3,0.3,0.9,1
85,34.8,8.7,3.9,7.9,48.6,0.1,0.4,2.0,1.1,1.3,79.0,1.1,6.0,6.3,5.6,1.2,0.6,2.3,1
50,17.5,6.5,2.4,6.7,36.8,1.2,3.5,50.0,0.8,0.9,81.2,0.3,1.3,1.5,2.0,0.7,0.2,0.8,1
53,17.7,4.8,2.0,5.2,39.5,-0.2,0.1,5.0,1.0,1.7,57.7,0.6,1.2,1.8,2.5,1.3,-0.2,1.6,1
59,16.0,5.2,1.8,3.8,47.6,0.3,0.6,6.2,1.6,1.7,82.3,1.2,1.8,3.1,0.8,0.4,0.1,0.5,1
74,22.0,13.0,5.0,9.1,56.9,-0.6,-1.2,-3.2,3.5,4.5,76.9,3.1,2.5,5.6,1.9,1.7,0.3,1.9,1
31,7.2,2.2,1.0,2.2,45.8,0.4,1.3,15.3,0.1,0.2,55.2,0.5,0.7,1.2,0.1,0.3,0.2,0.4,1
59,20.4,5.0,1.9,4.5,42.0,0.2,1.0,9.6,1.1,1.6,66.3,1.2,2.6,4.0,1.6,0.8,0.5,1.0,0
71,29.0,9.3,3.4,7.9,42.2,0.3,1.1,28.8,2.8,3.3,83.0,1.8,3.3,5.1,2.3,0.4,0.2,1.6,1
75,17.6,4.2,1.5,3.6,42.8,0.5,1.7,15.8,0.7,1.0,77.6,0.4,1.8,2.0,2.3,0.7,0.1,1.2,1
48,18.9,6.2,2.5,5.6,47.2,0.0,-0.2,17.5,0.9,1.2,72.5,1.1,1.8,2.8,1.3,0.6,0.2,1.2,1
86,28.4,12.6,4.2,10.2,40.6,1.0,2.6,46.3,2.6,2.3,116.9,0.9,1.9,2.7,3.7,1.6,0.1,1.4,1
65,26.9,9.9,3.9,8.6,46.0,0.7,1.9,18.9,1.3,1.6,75.4,1.2,2.6,3.8,1.6,1.3,0.4,1.2,1
57,10.4,6.2,2.5,5.1,47.8,0.0,0.0,31.3,1.0,1.4,75.3,0.8,1.6,2.4,0.5,0.4,0.2,1.0,1
64,7.1,2.0,0.8,1.8,40.7,0.3,1.0,-2.7,0.5,0.8,64.5,0.5,1.6,2.2,0.4,0.0,0.1,0.5,1
107,29.8,10.2,4.2,7.9,52.8,0.1,0.5,25.6,1.7,2.6,63.7,1.4,4.5,5.4,4.8,0.7,0.4,1.9,1
72,9.9,5.1,2.0,3.9,51.7,0.2,0.5,28.1,0.9,1.5,59.7,1.2,1.9,2.9,0.7,0.2,0.4,1.0,1
77,17.1,5.8,2.1,5.4,40.0,0.5,1.4,21.7,1.2,1.2,100.2,0.4,1.3,1.8,1.0,0.5,0.0,0.5,1
52,16.4,5.4,1.9,4.7,41.0,0.6,1.7,31.1,0.9,0.9,82.7,0.2,0.9,1.1,2.0,0.7,0.0,0.8,1
81,22.4,11.2,4.5,8.2,57.2,0.0,0.2,-10.0,2.4,3.5,75.3,2.3,3.0,5.5,0.6,0.7,0.3,1.2,1
89,47.8,19.1,7.7,17.9,44.0,1.0,2.9,55.3,2.6,3.4,74.7,1.6,4.7,6.4,1.9,1.6,0.5,2.1,0
75,22.0,8.2,3.3,7.7,42.9,0.0,0.4,4.6,1.1,1.7,60.5,1.2,3.2,4.3,0.2,0.4,1.2,1.3,1
75,36.5,11.4,4.8,10.5,45.5,0.3,0.8,8.2,1.4,1.9,75.6,1.6,4.8,6.6,2.0,1.0,0.4,1.8,1
63,16.9,3.8,1.4,3.9,32.1,0.4,1.3,31.0,1.2,1.6,62.5,0.5,1.4,1.9,4.4,0.7,0.0,1.3,1
64,17.3,9.8,3.6,9.2,37.2,0.6,2.0,21.7,1.8,2.2,89.7,0.5,1.2,1.9,2.2,1.1,0.0,1.3,1
59,25.6,10.1,4.0,8.5,44.0,0.7,1.9,45.7,1.5,1.8,90.3,2.5,3.4,5.6,1.1,1.1,0.4,1.3,1
63,22.6,9.4,3.6,9.1,39.1,0.7,2.4,35.5,1.6,1.7,91.1,0.4,1.4,1.9,1.6,0.7,0.1,1.2,0
101,27.3,13.3,4.7,8.6,55.9,0.1,-0.2,12.8,3.0,3.6,87.5,1.6,2.5,4.2,1.4,0.7,0.2,2.1,1
81,23.2,8.3,3.3,5.9,54.9,0.0,0.3,-21.5,1.9,3.1,63.5,2.1,3.3,5.0,2.0,0.9,1.8,1.8,1
80,36.4,18.1,7.3,16.8,45.1,0.4,1.4,12.2,2.6,3.2,79.5,2.9,7.1,10.0,2.5,0.7,0.7,2.2,0
72,19.7,8.6,3.1,6.1,49.1,0.3,1.0,20.5,2.1,2.1,106.3,0.6,1.0,1.7,1.9,0.6,0.1,1.4,1
72,30.8,11.0,4.4,11.3,38.7,0.5,1.7,5.7,1.9,2.8,70.1,1.3,5.3,6.5,3.7,1.5,0.8,2.3,1
66,25.5,9.7,3.4,9.9,31.6,0.7,2.1,18.2,2.2,2.4,80.4,0.4,1.2,1.7,4.8,1.2,0.2,2.5,1
69,25.9,10.8,4.1,12.0,31.4,0.5,1.5,20.5,2.3,3.1,70.8,0.6,1.8,2.2,4.8,0.9,0.1,3.0,1
51,19.7,5.2,2.0,4.9,43.0,0.3,1.1,1.4,1.1,1.8,69.2,0.5,1.7,2.1,1.0,0.7,0.0,0.9,1
60,17.1,6.5,2.5,6.3,40.0,1.0,3.0,46.2,0.8,0.9,90.4,0.2,0.9,1.1,2.2,0.7,-0.9,1.4,0
56,12.7,4.2,1.9,4.4,42.2,-0.1,-0.3,36.1,0.5,0.5,81.0,0.4,0.6,1.0,2.1,1.3,-1.1,1.1,1
95,23.9,6.8,2.6,6.3,39.8,0.3,1.1,7.3,1.0,1.5,67.2,0.9,3.0,3.8,5.0,1.0,0.3,1.8,1
58,13.5,4.7,1.8,3.3,52.6,-0.1,-0.3,12.6,0.8,1.1,67.0,1.8,2.9,4.9,0.1,0.2,1.0,0.3,1
27,4.7,1.6,0.7,1.7,42.6,-0.6,-1.5,4.2,0.2,0.4,53.6,0.7,0.5,1.0,0.1,0.2,0.0,0.4,1
79,29.6,11.7,4.8,8.3,60.7,0.8,2.1,25.4,1.5,2.2,72.7,1.3,3.2,4.9,0.6,0.8,0.4,0.7,1
71,18.9,5.5,2.6,7.5,35.2,0.0,0.2,29.7,0.7,1.3,44.9,0.5,1.7,2.1,4.0,1.2,0.4,2.3,1
55,17.0,10.3,3.9,8.3,46.4,0.5,1.3,32.9,1.7,2.3,76.5,0.7,0.9,1.5,1.0,0.6,0.2,1.0,1
60,11.5,4.8,2.0,4.0,48.6,0.4,1.2,24.0,0.6,0.9,75.5,0.6,1.2,1.8,0.7,0.4,0.1,0.4,1
46,12.2,4.0,1.5,3.7,41.4,0.0,0.0,8.1,0.7,1.0,72.1,0.5,0.9,1.4,0.5,0.5,0.2,1.0,1
40,14.0,4.0,1.5,3.3,45.1,0.5,1.1,10.5,0.8,1.0,73.5,0.2,1.0,1.1,2.4,0.3,0.1,1.2,1
54,20.6,6.9,2.7,5.5,48.1,0.4,1.0,-1.9,1.4,1.8,76.1,1.0,1.7,2.8,2.5,0.7,0.2,1.1,1
64,15.2,5.1,2.2,4.2,50.2,-0.2,-0.8,10.1,1.2,1.5,77.5,1.3,2.0,3.4,0.4,0.6,0.4,1.2,1
34,12.5,3.6,1.5,3.3,46.5,0.2,0.2,12.0,0.5,0.7,76.8,0.4,0.6,1.2,1.1,0.4,0.1,0.7,0
47,12.1,5.9,2.5,6.1,40.3,0.3,1.1,21.7,0.7,1.0,68.1,0.1,0.6,0.9,2.8,0.9,0.0,0.9,0
49,23.6,9.3,3.6,8.8,40.5,0.7,2.2,37.6,1.4,1.8,71.1,0.6,2.1,2.6,1.9,0.8,0.1,1.3,1
48,11.4,5.1,1.9,3.7,50.8,0.1,0.5,11.1,1.1,1.7,65.8,0.6,0.9,1.4,1.1,0.3,-0.1,1.0,1
53,15.3,4.7,1.9,3.7,49.9,-0.4,-0.8,-13.0,1.0,1.5,69.1,1.2,1.2,2.4,1.7,0.6,0.0,0.8,1
55,10.0,2.7,1.0,2.9,33.7,0.3,0.8,16.0,0.8,1.0,77.9,1.3,1.7,2.9,0.1,0.2,0.5,0.5,1
64,23.3,8.7,3.5,7.9,42.3,0.8,2.5,39.2,1.2,1.8,67.4,0.6,2.4,2.9,2.5,1.0,0.2,1.3,1
69,31.6,11.7,4.2,9.3,46.7,1.1,2.9,40.8,1.6,2.4,78.0,0.6,1.9,2.8,3.1,1.7,0.2,1.8,1
63,21.3,8.1,3.3,6.3,52.6,-0.1,0.0,5.7,1.5,2.5,65.1,1.3,1.7,2.7,1.9,0.7,0.3,1.8,1
61,12.0,3.7,1.4,3.1,45.0,0.4,1.1,29.4,0.5,0.9,65.7,0.9,2.5,3.5,0.3,0.2,-0.1,0.4,0
64,16.1,3.5,1.3,3.3,38.5,0.4,1.5,11.6,0.6,1.0,67.9,0.8,1.5,2.5,0.6,0.8,0.4,0.7,1
53,24.1,11.8,4.2,11.5,35.7,0.8,2.3,44.4,2.0,2.6,76.5,0.6,2.1,2.7,2.5,0.7,0.0,1.4,1
78,10.2,1.8,0.7,2.1,32.7,0.1,0.4,19.4,0.4,0.7,68.7,0.6,1.0,1.7,0.4,0.4,-0.1,0.3,1
106,36.2,17.4,6.8,14.6,45.4,0.3,0.8,35.1,3.5,5.1,71.1,1.6,3.3,4.9,5.8,1.8,0.2,3.1,1
65,23.5,11.8,4.2,10.6,40.8,0.5,1.7,41.9,2.4,3.0,82.0,1.4,2.7,4.6,1.2,0.8,0.1,1.1,0
79,34.9,12.4,4.7,9.6,49.0,0.8,2.4,28.5,2.0,2.6,76.8,1.4,5.5,6.7,2.8,1.2,0.4,3.2,1
66,11.5,4.8,1.8,4.5,39.7,-0.1,-0.3,3.9,1.1,1.4,85.7,0.7,0.9,1.5,0.9,0.1,0.1,1.7,1
88,21.2,9.1,3.6,9.0,40.3,0.6,1.6,44.6,1.2,1.6,77.1,0.6,2.3,2.9,1.4,1.0,0.1,1.1,1
60,18.6,9.2,3.9,6.7,55.3,0.2,0.3,19.2,1.4,2.3,61.2,1.6,2.7,4.3,0.6,0.7,0.4,1.1,0
32,6.2,1.5,0.6,1.5,40.4,0.4,1.3,30.9,0.2,0.3,64.0,0.1,0.5,0.6,0.3,0.1,0.0,0.4,1
56,18.5,5.4,1.9,5.6,34.1,0.3,1.1,37.6,1.0,1.0,97.5,0.3,1.6,1.7,1.9,0.8,0.0,1.1,0
41,16.9,6.4,2.6,6.3,40.2,0.9,2.6,21.7,0.9,1.6,72.9,1.0,2.4,3.6,0.2,0.3,0.3,0.5,0
27,9.1,3.0,1.1,3.1,34.8,0.3,1.0,-2.9,0.7,1.1,61.5,0.2,0.8,1.0,1.1,0.2,-0.2,0.7,1
73,15.6,5.4,1.8,3.4,49.7,0.7,1.3,26.6,1.5,2.4,66.7,1.7,2.1,3.8,0.6,0.4,0.4,0.5,1
77,12.0,4.2,1.7,4.4,38.4,-0.1,-0.2,26.4,0.8,1.2,75.6,1.0,0.6,1.3,1.0,0.4,0.0,0.7,1
80,16.6,6.5,2.6,6.4,42.3,0.1,0.0,20.6,1.4,2.0,68.4,1.4,1.9,3.2,0.8,0.4,0.1,1.0,1
76,25.2,9.9,3.9,9.0,43.8,0.4,1.2,26.9,2.0,2.6,79.5,1.0,2.3,3.4,3.1,0.6,-0.3,1.3,1
43,10.5,2.4,0.9,2.6,37.6,0.1,0.7,12.8,0.4,0.6,71.3,0.6,1.2,1.9,1.3,0.4,0.3,0.7,0
28,6.4,1.9,0.7,2.0,38.2,0.5,1.3,17.3,0.1,0.2,70.5,0.1,0.4,0.6,0.6,0.2,-0.1,0.4,1
56,16.8,6.0,2.3,5.3,44.3,0.5,1.5,29.5,0.7,0.9,70.3,0.5,1.7,2.1,1.9,0.7,0.2,1.0,1
52,12.5,5.6,2.1,4.3,50.3,-0.3,-0.7,15.1,1.2,1.9,61.3,0.7,1.4,2.0,0.4,0.4,0.3,1.1,1
80,28.8,9.6,3.8,7.8,48.1,0.5,1.1,27.3,1.5,1.9,89.8,1.2,4.6,5.4,1.0,0.5,0.9,1.3,1
72,16.1,5.6,2.3,4.8,47.7,0.7,1.7,31.9,0.7,0.8,85.9,0.2,1.3,1.3,3.1,0.9,-0.4,0.6,0
79,35.5,14.2,5.6,10.9,52.0,0.5,1.7,17.5,2.1,2.9,74.0,2.3,5.3,7.4,2.2,1.1,0.6,2.3,1
48,11.6,3.3,1.3,2.7,48.8,0.1,0.3,6.5,0.7,1.4,57.7,0.8,1.2,2.1,0.4,0.5,0.3,0.6,1
37,11.1,5.9,2.3,5.2,44.4,0.1,0.7,4.4,1.0,1.3,76.1,0.4,0.8,1.4,1.2,0.2,0.2,0.9,1
71,12.7,5.3,1.9,3.6,51.6,0.2,0.3,6.6,1.2,1.6,77.6,0.9,1.3,2.2,0.4,0.6,0.2,0.9,0
44,12.5,4.0,1.4,3.9,36.6,0.8,2.0,31.5,0.8,1.1,77.2,0.7,1.3,2.0,1.1,0.4,-0.3,0.6,1
61,10.0,3.2,1.2,2.8,44.2,0.0,0.1,3.2,0.7,1.1,66.9,0.4,1.5,2.0,0.5,0.5,0.2,0.6,1
70,26.4,12.3,4.3,11.1,38.8,1.0,3.0,52.7,2.3,2.5,96.3,0.4,2.4,2.8,3.7,0.8,0.0,1.8,0
84,31.9,11.6,4.3,9.5,45.0,0.4,1.4,10.0,2.5,3.6,70.7,2.8,6.8,10.0,0.9,1.1,1.9,1.5,1
53,20.1,7.7,2.8,6.2,46.3,0.6,1.8,26.7,1.6,2.3,70.2,0.8,1.7,2.6,2.0,0.5,0.3,1.5,1
68,30.4,7.0,2.8,6.7,41.0,-0.3,-0.4,15.9,1.6,2.2,75.5,2.0,3.6,5.6,3.6,0.9,0.3,1.9,1
96,41.5,18.1,7.8,14.8,53.0,0.4,0.9,13.9,3.0,4.3,78.0,2.6,3.7,6.5,3.0,1.7,0.5,4.2,1
59,11.0,3.6,1.3,3.0,43.9,0.0,0.3,15.4,1.1,1.6,69.1,0.4,1.4,2.0,1.0,0.5,0.2,0.8,1
99,25.3,11.1,3.9,8.2,49.2,0.2,0.4,32.4,3.1,3.8,84.4,1.4,1.9,3.4,3.2,1.3,-0.2,1.9,1
46,19.6,7.9,3.2,6.4,48.8,0.6,1.5,34.4,1.2,1.6,81.3,0.7,2.5,3.1,2.6,1.0,0.3,1.5,1
75,20.4,7.3,2.7,4.9,53.5,0.0,0.0,-6.7,1.8,2.7,68.9,1.5,3.5,4.9,1.7,0.7,0.3,1.7,1
76,20.8,7.7,3.2,8.6,36.4,0.3,0.8,32.9,1.1,1.7,63.8,0.6,3.1,3.8,0.5,0.5,0.5,1.2,1
68,23.5,13.0,5.4,9.9,55.3,0.1,0.1,20.9,2.2,3.0,69.0,2.4,2.6,4.9,1.3,0.7,0.3,1.8,0
70,24.0,9.7,3.9,7.2,54.2,-0.2,-0.3,13.0,2.0,3.1,67.0,1.3,2.8,4.1,3.8,1.0,0.3,3.0,1
69,22.1,6.9,2.9,6.5,44.7,0.1,0.6,18.0,1.1,1.7,62.1,1.8,2.2,4.2,1.7,1.0,0.4,1.2,1
53,12.3,2.8,0.9,2.7,31.7,0.1,0.9,9.7,1.1,1.3,87.1,0.2,0.6,0.7,1.8,0.7,0.1,1.2,0
51,10.5,4.1,1.7,2.8,58.0,-0.2,-0.4,-9.6,1.1,1.9,54.7,0.8,1.8,2.5,0.5,0.1,0.6,1.2,1
81,19.1,8.4,3.1,5.3,55.5,0.0,0.4,20.5,2.3,3.4,70.4,2.2,3.7,5.8,0.5,0.8,0.7,1.0,1
54,24.6,6.6,2.5,5.6,46.7,0.5,1.5,13.0,0.9,1.4,60.9,1.1,4.3,5.4,1.5,0.7,0.4,1.1,1
50,11.6,3.6,1.5,3.3,44.9,0.6,1.6,34.4,0.4,0.6,70.7,0.5,1.3,1.8,0.7,0.4,-0.1,0.5,1
86,21.3,8.6,3.5,7.6,47.4,0.3,0.9,-0.9,1.5,2.2,66.2,1.6,1.6,2.9,1.8,0.6,0.0,1.1,1
61,12.5,5.7,2.2,4.7,46.5,0.1,0.3,24.1,1.2,1.7,71.1,0.5,1.2,1.7,0.9,0.8,0.2,0.5,1
80,31.4,10.9,4.4,11.0,37.3,0.5,1.8,29.2,1.5,2.1,72.3,0.4,1.8,2.3,6.0,2.4,0.1,2.5,1
77,26.6,9.6,3.6,9.1,39.4,0.5,1.9,11.6,1.9,3.0,61.3,1.0,2.3,3.7,1.7,0.8,0.4,1.5,1
61,23.5,6.9,2.8,7.1,39.7,0.7,2.1,23.0,0.8,1.1,68.5,1.5,3.1,4.9,1.1,0.7,0.5,1.0,1
72,27.5,13.5,5.4,12.3,45.2,0.6,1.9,42.9,1.9,3.1,60.2,2.6,4.2,7.6,0.5,0.9,0.5,1.7,1
77,20.6,8.2,4.0,7.9,50.6,-0.1,0.1,3.7,0.7,0.9,74.2,1.0,1.3,2.1,1.8,0.6,0.2,1.3,1
52,19.2,6.6,3.1,5.9,51.8,-0.6,-1.2,-5.0,0.7,1.1,62.8,3.1,3.9,6.8,0.6,0.7,0.5,0.9,1
95,23.7,9.2,3.9,7.8,51.5,0.3,1.0,24.9,1.4,2.3,64.3,1.6,2.6,4.3,0.9,1.2,0.6,1.1,1
58,19.3,5.3,1.9,4.3,43.0,0.6,1.5,31.6,0.8,1.0,77.3,0.7,2.0,2.8,2.0,0.5,0.1,1.1,1
77,30.1,13.2,5.3,9.9,54.7,0.6,1.5,15.3,2.0,3.4,59.2,2.6,4.0,6.8,1.0,1.1,1.6,1.7,1
57,15.2,8.7,2.9,6.1,46.9,0.6,1.6,9.7,2.7,3.5,83.3,1.0,2.4,3.7,0.7,0.4,0.3,1.2,1
74,14.5,7.0,2.9,7.3,39.4,0.6,1.9,24.0,0.8,0.9,84.3,0.4,0.9,1.4,2.3,0.6,-0.3,1.2,0
31,9.0,3.5,1.4,2.8,49.5,0.0,0.0,11.0,0.5,0.8,62.1,0.9,1.8,2.9,0.0,0.1,0.6,0.2,1
74,21.1,9.4,3.9,7.2,53.2,-0.2,-0.6,2.1,1.8,2.4,77.9,2.3,3.4,5.5,1.7,1.1,0.9,1.8,1
67,33.8,12.4,5.0,11.8,41.4,0.7,2.3,32.9,1.3,2.1,69.3,0.9,1.9,2.9,3.1,1.0,0.3,2.2,1
73,9.8,4.3,1.7,3.4,51.1,-0.4,-1.1,14.2,0.8,1.1,69.2,0.8,1.6,2.4,0.8,0.3,0.2,0.6,1
72,17.9,8.2,3.3,6.1,51.9,-0.2,-0.5,12.8,2.0,3.0,63.9,2.3,2.9,5.5,0.4,0.3,0.6,1.3,1
27,5.7,2.3,0.9,2.6,35.4,0.1,0.6,10.2,0.2,0.3,63.4,0.1,0.5,0.6,0.4,0.1,0.3,0.7,0
49,11.1,5.2,2.0,5.6,36.7,0.7,2.2,52.6,0.9,1.3,67.9,0.7,1.1,1.7,0.4,0.3,0.3,0.9,1
75,13.3,4.9,1.9,3.7,51.8,-0.7,-2.0,0.6,1.4,2.1,68.5,3.8,4.6,8.2,0.0,0.2,1.6,0.5,1
85,20.9,11.7,5.1,11.2,44.4,0.8,2.3,62.6,1.3,1.3,85.0,0.7,1.4,2.0,3.7,0.9,0.0,1.4,1
61,14.5,4.8,1.9,3.5,52.9,0.1,0.3,3.5,0.6,0.7,80.2,0.3,1.6,1.8,0.4,0.4,0.1,0.9,0
83,33.7,11.5,5.0,12.3,38.8,0.7,2.1,16.9,1.2,2.1,55.6,2.0,2.5,4.4,4.2,1.1,0.3,2.0,1
50,17.9,5.2,1.6,4.0,40.3,0.6,1.6,25.1,1.5,1.8,85.1,0.5,2.1,2.5,1.2,0.5,0.1,0.9,1
97,36.1,11.2,4.4,8.1,56.9,0.5,1.5,-7.4,1.9,2.6,79.1,1.3,4.0,5.5,2.0,0.7,0.3,1.3,1
57,22.0,11.0,4.3,9.5,43.2,0.5,1.3,-8.5,2.4,3.2,77.6,1.5,2.5,3.6,2.0,0.7,0.2,2.0,1
63,20.2,8.6,3.7,6.1,58.8,-0.4,-0.9,15.4,1.7,3.0,56.5,2.7,4.2,6.6,0.6,0.4,0.6,1.1,1
46,10.1,2.8,1.0,3.1,31.5,0.8,2.2,45.0,0.4,0.4,75.9,0.1,0.7,0.8,2.1,0.5,0.1,0.5,1
36,10.3,4.0,1.6,4.3,37.6,0.3,1.4,46.5,0.4,0.5,78.6,0.2,0.6,1.0,1.4,0.6,0.1,0.5,1
83,9.4,2.6,1.1,2.6,43.0,-0.5,-1.0,27.7,0.6,1.0,63.6,1.2,1.5,2.5,0.4,0.3,0.4,0.5,1
64,15.7,7.2,3.0,6.7,46.3,-0.1,-0.3,-4.1,1.6,2.6,61.2,1.8,3.1,5.5,0.3,0.4,0.6,1.1,1
54,10.4,4.0,1.4,3.7,36.6,0.1,0.6,0.5,0.8,1.1,79.2,0.4,0.8,1.2,0.6,0.4,0.2,0.9,0
36,8.1,2.4,0.9,2.2,42.9,-0.1,-0.3,11.6,0.5,0.9,62.2,0.5,0.7,1.2,0.8,0.5,0.3,1.1,0
26,7.4,2.1,0.8,2.3,35.1,0.1,0.6,1.2,0.4,0.6,63.4,0.4,1.1,1.6,0.3,0.3,0.1,0.4,0
65,13.8,4.3,1.7,4.7,34.6,0.5,1.5,23.6,0.5,0.7,72.9,0.2,1.4,1.4,0.8,0.3,0.2,0.7,0
84,37.0,16.4,6.2,14.3,44.6,0.8,2.3,25.0,2.5,4.1,64.0,2.0,4.4,7.0,2.9,1.8,0.3,2.2,1
48,21.3,5.6,2.0,5.2,39.8,0.4,1.2,-8.0,1.5,1.9,73.4,1.0,4.7,5.7,1.0,0.5,0.4,1.3,0
61,18.9,5.8,2.4,4.9,49.5,0.4,0.9,6.7,0.9,1.4,65.2,0.8,1.7,2.5,1.4,0.4,0.2,1.8,1
89,32.8,16.9,7.1,16.4,43.0,0.4,1.2,32.4,2.2,3.1,71.4,2.4,4.7,7.4,3.9,1.0,0.3,2.8,1
